Event Name,Event Type,Event Description,Date & Time,Duration (hrs),City,Country,Latitude,Longitude,Attendees,Average Rating,Review Count,Cost,Target Audience
Motorbike Road Trip Through Hua Hin,Travel,Island Hopping Adventure from Hua Hin is your gateway to discovering hidden gems and breathtaking destinations.,2025-02-28 12:16:52,3,Hua Hin,Thailand,14.74292951291502,98.39092791991033,1956,3.9,17,Medium,Everyone
Sunset Music Vibes in Koh Samui,Music,"Get ready to dance the night away at Sunset Music Vibes in Koh Samui, featuring amazing artists and a lively crowd.",2025-02-17 09:36:37,5,Koh Samui,Thailand,15.51358524449132,98.02832393871759,3173,4.6,540,Medium,Locals
Indie Rock Fest in Koh Samui,Music,Experience the best of Indie Rock Fest in Koh Samui with top DJs and bands setting the vibe.,2025-03-02 16:05:27,2,Koh Samui,Thailand,9.800013422996127,98.60252674793536,674,3.3,575,Low,Nomads
Live Jazz Festival in Koh Samui,Music,"Get ready to dance the night away at Live Jazz Festival in Koh Samui, featuring amazing artists and a lively crowd.",2025-02-05 13:55:10,2,Koh Samui,Thailand,11.406178184323895,104.53104575405766,394,3.4,750,Medium,Expats
Acoustic Music Gathering in Koh Samui,Music,"Electronic Dance Night in Koh Samui brings together music lovers for a night of indie, jazz, and electronic beats.",2025-02-08 18:07:29,1,Koh Samui,Thailand,18.096944161880053,101.36602312713306,4060,3.5,605,Medium,Everyone
Beach Volleyball Tournament in Koh Samui,Sports,"Compete or cheer at Beach Volleyball Tournament in Koh Samui, an action-packed event for sports enthusiasts.",2025-02-14 23:29:17,5,Koh Samui,Thailand,18.45791815533675,104.04400350433039,3878,4.0,381,Medium,Nomads
Muay Thai Championship in Koh Samui,Sports,Muay Thai Championship in Koh Samui is set to bring an adrenaline rush with exciting games and activities.,2025-02-09 09:09:59,1,Koh Samui,Thailand,16.391473473832008,100.8874476316642,2689,4.2,431,Medium,Everyone
Cycling Race through Koh Samui,Sports,"Compete or cheer at Cycling Race through Koh Samui, an action-packed event for sports enthusiasts.",2025-01-31 14:16:27,6,Koh Samui,Thailand,9.751450358726016,97.18784569986465,575,4.9,423,Free,Nomads
Yoga & Wellness Retreat in Koh Samui,Sports,Yoga & Wellness Retreat in Koh Samui is your chance to experience the thrill of competition and sportsmanship.,2025-03-15 16:03:57,3,Koh Samui,Thailand,19.777288018110184,99.96252480911305,1766,3.3,910,Free,Expats
Marathon Challenge in Koh Samui,Sports,Join us at Marathon Challenge in Koh Samui and test your fitness in a friendly and challenging environment.,2025-03-02 08:40:42,3,Koh Samui,Thailand,17.024972716061598,97.06764371161873,3997,4.0,549,Medium,Expats
Web Development Workshop in Koh Samui,Technology,"Join industry experts at Cybersecurity Conference in Koh Samui to discuss the future of AI, blockchain, and more.",2025-01-07 22:17:50,1,Koh Samui,Thailand,14.430065402739862,98.85253650309737,4400,3.8,893,Free,Nomads
Data Science Hackathon in Koh Samui,Technology,"Step into the world of tomorrow at Cybersecurity Conference in Koh Samui, a tech event designed for innovators.",2025-01-03 06:46:39,1,Koh Samui,Thailand,7.187245346507666,99.11208977456391,1517,4.0,795,High,Nomads
AI & Blockchain Summit in Koh Samui,Technology,Data Science Hackathon in Koh Samui is the ultimate event for aspiring developers and startup founders.,2025-01-10 14:56:21,5,Koh Samui,Thailand,13.261931722127642,100.83275242638071,407,4.1,319,High,Everyone
Painting & Sculpture Workshop in Koh Samui,Arts,"Immerse yourself in creativity at Painting & Sculpture Workshop in Koh Samui, showcasing stunning visual and performing arts.",2025-02-17 07:42:10,5,Koh Samui,Thailand,6.857501175461697,103.44231707311725,1612,3.5,299,High,Everyone
Photography & Film Showcase in Koh Samui,Arts,"Photography & Film Showcase in Koh Samui is a must-visit for art lovers, featuring exhibitions, workshops, and live performances.",2025-02-02 13:13:36,2,Koh Samui,Thailand,7.8380361354717385,104.21170229344051,4963,3.8,389,High,Expats
Theatre & Performing Arts Festival in Koh Samui,Arts,"Let your artistic side shine at Photography & Film Showcase in Koh Samui, where imagination knows no bounds.",2025-01-01 00:53:43,6,Koh Samui,Thailand,12.466172422293813,96.2404043858129,3913,3.9,835,Medium,Locals
Traditional Thai Dance Performance in Koh Samui,Arts,Discover inspiring artworks and meet talented creators at Painting & Sculpture Workshop in Koh Samui.,2025-02-23 14:33:52,2,Koh Samui,Thailand,10.190785037571636,96.8351923608271,3138,4.6,215,Medium,Nomads
International Food Festival in Koh Samui,Food,International Food Festival in Koh Samui brings together top chefs and food vendors for a taste experience like no other.,2025-01-02 11:25:44,6,Koh Samui,Thailand,5.754084204583444,101.40137694341291,4774,4.2,498,Medium,Nomads
Vegan Cooking Class in Koh Samui,Food,International Food Festival in Koh Samui brings together top chefs and food vendors for a taste experience like no other.,2025-01-16 16:02:09,1,Koh Samui,Thailand,7.508001592892981,101.7517484149855,586,4.3,254,Low,Locals
Thai Dessert & Tea Tasting in Koh Samui,Food,Vegan Cooking Class in Koh Samui brings together top chefs and food vendors for a taste experience like no other.,2025-02-14 20:17:37,4,Koh Samui,Thailand,10.128905877086595,97.50052558244482,4476,4.8,698,Low,Nomads
Financial Literacy Workshop in Koh Samui,Education,Financial Literacy Workshop in Koh Samui offers workshops and talks on essential skills for personal and professional growth.,2025-02-06 20:09:58,1,Koh Samui,Thailand,15.633046427492486,97.59039636447984,4006,4.3,756,Free,Everyone
Freelancing & Remote Work Seminar in Koh Samui,Education,"Boost your expertise at Financial Literacy Workshop in Koh Samui, where knowledge meets opportunity.",2025-01-13 20:22:42,2,Koh Samui,Thailand,6.291821727223167,104.85704740299339,1825,4.3,44,High,Locals
Public Speaking Bootcamp in Koh Samui,Education,"Expand your knowledge at Freelancing & Remote Work Seminar in Koh Samui, a learning event designed to inspire and educate.",2025-02-27 19:44:10,4,Koh Samui,Thailand,16.58452320464435,104.04821834838556,1409,4.2,322,Free,Everyone
Backpacking & Travel Stories in Koh Samui,Travel,"Step into a world of exploration at Island Hopping Adventure from Koh Samui, designed for those who love to roam.",2025-03-05 00:19:15,2,Koh Samui,Thailand,9.1427296036411,103.85719643391994,4537,4.0,419,Low,Everyone
Motorbike Road Trip Through Koh Samui,Travel,"Step into a world of exploration at Motorbike Road Trip Through Koh Samui, designed for those who love to roam.",2025-01-24 03:35:01,5,Koh Samui,Thailand,14.445249543145147,102.35928767428977,1491,5.0,986,Free,Expats
Waterfalls & Jungle Trekking in Koh Samui,Travel,Motorbike Road Trip Through Koh Samui is your gateway to discovering hidden gems and breathtaking destinations.,2025-03-12 08:50:46,1,Koh Samui,Thailand,19.721776991040045,104.9373710451188,357,4.2,616,High,Everyone
Cultural Exchange & Nomad Networking in Koh Samui,Travel,"Get inspired at Waterfalls & Jungle Trekking in Koh Samui, where travel enthusiasts share their stories and experiences.",2025-03-07 16:40:22,5,Koh Samui,Thailand,19.162181047333966,95.64922068345047,1130,4.4,749,High,Nomads
Electronic Dance Night in Chiang Rai,Music,"Join us for Electronic Dance Night in Chiang Rai, where you'll enjoy an evening of live music and unforgettable performances.",2025-01-12 22:53:57,5,Chiang Rai,Thailand,17.866631016774,103.91759208541237,2506,4.4,221,Low,Expats
Live Jazz Festival in Chiang Rai,Music,"Get ready to dance the night away at Live Jazz Festival in Chiang Rai, featuring amazing artists and a lively crowd.",2025-01-18 17:30:03,4,Chiang Rai,Thailand,5.021462581161199,101.75247295887192,4705,4.1,854,Low,Locals
Acoustic Music Gathering in Chiang Rai,Music,"Join us for Acoustic Music Gathering in Chiang Rai, where you'll enjoy an evening of live music and unforgettable performances.",2025-02-22 06:16:36,6,Chiang Rai,Thailand,19.60918183632528,95.70820985850536,390,4.6,18,Medium,Locals
Sunset Music Vibes in Chiang Rai,Music,Experience the best of Live Jazz Festival in Chiang Rai with top DJs and bands setting the vibe.,2025-02-13 16:18:12,5,Chiang Rai,Thailand,12.373059995953358,103.93344176024293,338,4.9,811,High,Everyone
Indie Rock Fest in Chiang Rai,Music,"Get ready to dance the night away at Live Jazz Festival in Chiang Rai, featuring amazing artists and a lively crowd.",2025-01-16 19:05:17,5,Chiang Rai,Thailand,17.586073988007236,104.43959250872209,1674,3.9,349,High,Expats
Marathon Challenge in Chiang Rai,Sports,"Compete or cheer at Marathon Challenge in Chiang Rai, an action-packed event for sports enthusiasts.",2025-01-09 22:09:36,2,Chiang Rai,Thailand,6.2234990112371635,103.69880523103448,2608,3.3,163,Medium,Expats
Muay Thai Championship in Chiang Rai,Sports,"Get active and meet fellow athletes at Muay Thai Championship in Chiang Rai, perfect for beginners and pros alike.",2025-03-14 01:22:13,4,Chiang Rai,Thailand,13.282509697176353,99.47278692862278,132,4.9,406,Low,Everyone
Cycling Race through Chiang Rai,Sports,"Compete or cheer at Muay Thai Championship in Chiang Rai, an action-packed event for sports enthusiasts.",2025-03-17 12:50:33,3,Chiang Rai,Thailand,7.154796401947747,99.04063118085745,721,3.1,363,High,Everyone
Cybersecurity Conference in Chiang Rai,Technology,Cybersecurity Conference in Chiang Rai is the ultimate event for aspiring developers and startup founders.,2025-01-01 09:14:25,1,Chiang Rai,Thailand,17.201636407124155,102.50098539272525,1710,3.3,989,High,Locals
Startup Pitch Night in Chiang Rai,Technology,Startup Pitch Night in Chiang Rai is the ultimate event for aspiring developers and startup founders.,2025-03-17 11:55:19,6,Chiang Rai,Thailand,18.509436842039964,103.26659590178315,148,4.1,358,High,Expats
Web Development Workshop in Chiang Rai,Technology,Web Development Workshop in Chiang Rai is the ultimate event for aspiring developers and startup founders.,2025-02-09 23:14:04,1,Chiang Rai,Thailand,10.363113926520683,100.7883592129647,4451,3.3,212,Low,Expats
AI & Blockchain Summit in Chiang Rai,Technology,"Data Science Hackathon in Chiang Rai is the place to learn, network, and explore groundbreaking tech solutions.",2025-01-23 18:49:56,2,Chiang Rai,Thailand,7.4868939680859885,98.87433816547164,1506,3.9,98,Medium,Expats
Street Art & Graffiti Fest in Chiang Rai,Arts,"Immerse yourself in creativity at Street Art & Graffiti Fest in Chiang Rai, showcasing stunning visual and performing arts.",2025-03-11 11:58:01,4,Chiang Rai,Thailand,13.807202580212346,95.1543657549216,2402,4.9,182,Free,Expats
Photography & Film Showcase in Chiang Rai,Arts,"Photography & Film Showcase in Chiang Rai is a must-visit for art lovers, featuring exhibitions, workshops, and live performances.",2025-02-21 02:22:09,4,Chiang Rai,Thailand,11.279630521930184,103.93956924962632,3072,3.7,126,Low,Expats
Theatre & Performing Arts Festival in Chiang Rai,Arts,"Immerse yourself in creativity at Street Art & Graffiti Fest in Chiang Rai, showcasing stunning visual and performing arts.",2025-02-05 16:15:06,5,Chiang Rai,Thailand,19.33536949514096,99.2368872797682,1544,3.4,876,Medium,Everyone
Painting & Sculpture Workshop in Chiang Rai,Arts,"Immerse yourself in creativity at Street Art & Graffiti Fest in Chiang Rai, showcasing stunning visual and performing arts.",2025-03-05 23:31:15,4,Chiang Rai,Thailand,10.893873448503118,96.01265731558117,4304,3.1,373,Low,Locals
Thai Dessert & Tea Tasting in Chiang Rai,Food,"Join us for Thai Dessert & Tea Tasting in Chiang Rai, where you'll discover new dishes and culinary delights.",2025-01-22 23:01:57,1,Chiang Rai,Thailand,13.99921722621392,98.37199660308025,3219,3.0,598,High,Locals
Gourmet Tasting Event in Chiang Rai,Food,"Foodies, don’t miss Vegan Cooking Class in Chiang Rai, the ultimate festival for street food and gourmet treats.",2025-03-12 06:44:23,6,Chiang Rai,Thailand,12.963342314345095,99.69900519362838,2326,4.1,767,Low,Locals
Street Food Market in Chiang Rai,Food,"Satisfy your cravings at Gourmet Tasting Event in Chiang Rai, featuring a variety of delicious cuisines.",2025-01-25 17:14:16,6,Chiang Rai,Thailand,5.268973195498454,95.70758095097841,4614,3.9,268,Low,Expats
Mindfulness & Meditation Retreat in Chiang Rai,Education,"Expand your knowledge at Public Speaking Bootcamp in Chiang Rai, a learning event designed to inspire and educate.",2025-02-21 17:07:31,3,Chiang Rai,Thailand,19.251340453185534,95.52312935474973,831,4.0,52,Low,Expats
Freelancing & Remote Work Seminar in Chiang Rai,Education,"Expand your knowledge at Freelancing & Remote Work Seminar in Chiang Rai, a learning event designed to inspire and educate.",2025-02-14 14:06:15,4,Chiang Rai,Thailand,12.353449094373453,99.67538831826253,107,3.7,702,Free,Everyone
Thai Language & Cultural Learning in Chiang Rai,Education,"Boost your expertise at Mindfulness & Meditation Retreat in Chiang Rai, where knowledge meets opportunity.",2025-01-03 17:48:40,3,Chiang Rai,Thailand,6.911016925911377,95.55518101774749,1154,4.0,251,Medium,Everyone
Cultural Exchange & Nomad Networking in Chiang Rai,Travel,"Step into a world of exploration at Cultural Exchange & Nomad Networking in Chiang Rai, designed for those who love to roam.",2025-02-21 13:35:02,5,Chiang Rai,Thailand,5.449743275231863,98.74399718314983,923,3.9,755,Free,Locals
Waterfalls & Jungle Trekking in Chiang Rai,Travel,Island Hopping Adventure from Chiang Rai is your gateway to discovering hidden gems and breathtaking destinations.,2025-01-04 21:14:20,4,Chiang Rai,Thailand,14.191842116308043,96.42450995136157,2769,3.2,935,Low,Expats
Motorbike Road Trip Through Chiang Rai,Travel,Motorbike Road Trip Through Chiang Rai is your gateway to discovering hidden gems and breathtaking destinations.,2025-01-06 14:01:05,2,Chiang Rai,Thailand,15.807412005869757,100.54135590417094,174,4.6,364,Free,Locals
Backpacking & Travel Stories in Chiang Rai,Travel,"Step into a world of exploration at Motorbike Road Trip Through Chiang Rai, designed for those who love to roam.",2025-02-05 12:31:10,3,Chiang Rai,Thailand,14.70606836261663,104.7795621736886,2437,4.8,743,High,Locals
Indie Rock Fest in Ayutthaya,Music,"Join us for Indie Rock Fest in Ayutthaya, where you'll enjoy an evening of live music and unforgettable performances.",2025-03-14 15:52:51,5,Ayutthaya,Thailand,12.384022495632758,102.78418302070003,3438,4.1,769,Low,Everyone
Live Jazz Festival in Ayutthaya,Music,"Celebrate your love for music at Electronic Dance Night in Ayutthaya, showcasing talented local and international musicians.",2025-02-17 21:57:46,1,Ayutthaya,Thailand,9.019955566432442,95.18289711553814,4662,4.3,909,Free,Everyone
Sunset Music Vibes in Ayutthaya,Music,"Celebrate your love for music at Acoustic Music Gathering in Ayutthaya, showcasing talented local and international musicians.",2025-01-26 23:30:03,5,Ayutthaya,Thailand,18.072490394465554,102.68535478562393,4515,4.0,860,Free,Everyone
Cycling Race through Ayutthaya,Sports,"Get active and meet fellow athletes at Cycling Race through Ayutthaya, perfect for beginners and pros alike.",2025-02-01 02:58:10,2,Ayutthaya,Thailand,18.573813961897347,101.90464723426277,1988,4.7,400,Medium,Everyone
Marathon Challenge in Ayutthaya,Sports,"Compete or cheer at Cycling Race through Ayutthaya, an action-packed event for sports enthusiasts.",2025-02-21 19:33:20,5,Ayutthaya,Thailand,6.1520183693643995,102.47224104705944,2982,4.1,408,Free,Everyone
Beach Volleyball Tournament in Ayutthaya,Sports,Cycling Race through Ayutthaya is your chance to experience the thrill of competition and sportsmanship.,2025-03-13 14:14:21,6,Ayutthaya,Thailand,15.19420899791449,100.42758989804655,251,4.8,1,Low,Expats
Yoga & Wellness Retreat in Ayutthaya,Sports,Join us at Muay Thai Championship in Ayutthaya and test your fitness in a friendly and challenging environment.,2025-02-08 07:54:34,3,Ayutthaya,Thailand,12.176955802214533,101.04078188748132,929,3.0,360,Medium,Nomads
AI & Blockchain Summit in Ayutthaya,Technology,"Join industry experts at AI & Blockchain Summit in Ayutthaya to discuss the future of AI, blockchain, and more.",2025-03-06 04:16:14,6,Ayutthaya,Thailand,9.335961771191513,101.02798406774991,777,3.9,732,Free,Nomads
Web Development Workshop in Ayutthaya,Technology,Web Development Workshop in Ayutthaya is the ultimate event for aspiring developers and startup founders.,2025-02-08 16:40:28,1,Ayutthaya,Thailand,17.202725799126892,99.50306854316996,1228,3.3,49,Low,Expats
Startup Pitch Night in Ayutthaya,Technology,"Dive into the latest innovations at Startup Pitch Night in Ayutthaya, where tech meets creativity.",2025-02-25 07:34:39,1,Ayutthaya,Thailand,7.999537015853564,99.85020736925017,4311,4.2,908,Free,Locals
Cybersecurity Conference in Ayutthaya,Technology,Cybersecurity Conference in Ayutthaya is the ultimate event for aspiring developers and startup founders.,2025-02-23 06:16:50,6,Ayutthaya,Thailand,6.067377721910233,98.86239076944335,4482,3.1,687,Low,Locals
Data Science Hackathon in Ayutthaya,Technology,"Step into the world of tomorrow at Startup Pitch Night in Ayutthaya, a tech event designed for innovators.",2025-01-02 23:27:28,3,Ayutthaya,Thailand,17.060619285918172,103.83044852917313,1060,4.6,187,Low,Expats
Street Art & Graffiti Fest in Ayutthaya,Arts,Experience the beauty of traditional and modern art at Street Art & Graffiti Fest in Ayutthaya.,2025-02-18 03:56:18,4,Ayutthaya,Thailand,18.9066096414572,103.27160417449268,2483,5.0,385,Medium,Nomads
Theatre & Performing Arts Festival in Ayutthaya,Arts,Experience the beauty of traditional and modern art at Street Art & Graffiti Fest in Ayutthaya.,2025-01-19 04:42:27,1,Ayutthaya,Thailand,9.541174236269828,99.89692593188208,1133,4.1,52,Low,Expats
Photography & Film Showcase in Ayutthaya,Arts,Experience the beauty of traditional and modern art at Photography & Film Showcase in Ayutthaya.,2025-02-12 18:04:14,4,Ayutthaya,Thailand,9.601350672549199,101.5864812067191,4165,4.9,378,Low,Locals
Painting & Sculpture Workshop in Ayutthaya,Arts,"Photography & Film Showcase in Ayutthaya is a must-visit for art lovers, featuring exhibitions, workshops, and live performances.",2025-02-04 08:43:05,1,Ayutthaya,Thailand,11.519997478416588,101.7409391269221,2991,4.6,722,High,Nomads
Vegan Cooking Class in Ayutthaya,Food,"Indulge in the best flavors at Street Food Market in Ayutthaya, where food lovers gather to feast.",2025-02-20 23:39:53,2,Ayutthaya,Thailand,14.844924202955568,99.95200256386595,2656,3.9,142,Medium,Everyone
Thai Dessert & Tea Tasting in Ayutthaya,Food,Thai Dessert & Tea Tasting in Ayutthaya brings together top chefs and food vendors for a taste experience like no other.,2025-02-14 12:16:40,4,Ayutthaya,Thailand,11.98962847390198,104.76775846453619,4792,4.8,23,Medium,Locals
International Food Festival in Ayutthaya,Food,"Join us for Vegan Cooking Class in Ayutthaya, where you'll discover new dishes and culinary delights.",2025-02-08 04:15:28,1,Ayutthaya,Thailand,15.191780551882147,103.282617484678,3224,5.0,698,Low,Locals
Gourmet Tasting Event in Ayutthaya,Food,International Food Festival in Ayutthaya brings together top chefs and food vendors for a taste experience like no other.,2025-01-08 01:41:21,5,Ayutthaya,Thailand,16.502960207143616,96.49184701431615,215,3.1,167,Medium,Nomads
Mindfulness & Meditation Retreat in Ayutthaya,Education,Join experts at Mindfulness & Meditation Retreat in Ayutthaya for insightful discussions and hands-on learning experiences.,2025-01-30 21:49:42,5,Ayutthaya,Thailand,9.14373568442572,103.51368476927144,451,4.3,616,Medium,Everyone
Financial Literacy Workshop in Ayutthaya,Education,Financial Literacy Workshop in Ayutthaya offers workshops and talks on essential skills for personal and professional growth.,2025-03-11 18:13:25,1,Ayutthaya,Thailand,11.225872038062816,96.03732773672857,1847,3.5,453,Low,Nomads
Thai Language & Cultural Learning in Ayutthaya,Education,"Expand your knowledge at Thai Language & Cultural Learning in Ayutthaya, a learning event designed to inspire and educate.",2025-01-04 14:58:56,4,Ayutthaya,Thailand,14.839024114980855,98.00598705960411,3203,3.9,659,Low,Expats
Public Speaking Bootcamp in Ayutthaya,Education,Thai Language & Cultural Learning in Ayutthaya offers workshops and talks on essential skills for personal and professional growth.,2025-01-11 00:25:31,1,Ayutthaya,Thailand,19.754486886185145,101.47706269583163,3436,4.5,89,Low,Nomads
Island Hopping Adventure from Ayutthaya,Travel,Island Hopping Adventure from Ayutthaya is your gateway to discovering hidden gems and breathtaking destinations.,2025-01-09 14:55:06,6,Ayutthaya,Thailand,15.603651478778641,98.01244328575083,3051,3.5,117,Free,Everyone
Waterfalls & Jungle Trekking in Ayutthaya,Travel,Island Hopping Adventure from Ayutthaya is your gateway to discovering hidden gems and breathtaking destinations.,2025-03-16 06:54:16,6,Ayutthaya,Thailand,17.01490959037345,101.24426936290996,4733,3.3,805,Free,Locals
Sunset Music Vibes in Nakhon Ratchasima,Music,"Join us for Indie Rock Fest in Nakhon Ratchasima, where you'll enjoy an evening of live music and unforgettable performances.",2025-02-24 10:45:51,3,Nakhon Ratchasima,Thailand,19.472666831048876,103.02160521811231,3078,4.8,170,Low,Locals
Acoustic Music Gathering in Nakhon Ratchasima,Music,"Electronic Dance Night in Nakhon Ratchasima brings together music lovers for a night of indie, jazz, and electronic beats.",2025-02-17 01:21:30,6,Nakhon Ratchasima,Thailand,5.674125366730682,95.90422239495108,4471,3.7,597,High,Everyone
Live Jazz Festival in Nakhon Ratchasima,Music,Experience the best of Indie Rock Fest in Nakhon Ratchasima with top DJs and bands setting the vibe.,2025-02-16 13:24:49,1,Nakhon Ratchasima,Thailand,15.447895411468116,96.09553547310287,4931,3.9,933,Free,Locals
Marathon Challenge in Nakhon Ratchasima,Sports,"Get active and meet fellow athletes at Muay Thai Championship in Nakhon Ratchasima, perfect for beginners and pros alike.",2025-02-23 02:39:25,1,Nakhon Ratchasima,Thailand,7.2181071920051565,95.8076464707739,1066,3.1,277,Medium,Locals
Cycling Race through Nakhon Ratchasima,Sports,Yoga & Wellness Retreat in Nakhon Ratchasima is set to bring an adrenaline rush with exciting games and activities.,2025-02-28 01:34:44,1,Nakhon Ratchasima,Thailand,11.27889733333824,100.53649358019887,2753,4.5,721,High,Everyone
Startup Pitch Night in Nakhon Ratchasima,Technology,"Join industry experts at Startup Pitch Night in Nakhon Ratchasima to discuss the future of AI, blockchain, and more.",2025-02-04 00:17:46,2,Nakhon Ratchasima,Thailand,18.388585765676154,101.77483661186183,3747,4.8,234,Low,Everyone
Cybersecurity Conference in Nakhon Ratchasima,Technology,"Join industry experts at Cybersecurity Conference in Nakhon Ratchasima to discuss the future of AI, blockchain, and more.",2025-01-10 06:20:48,5,Nakhon Ratchasima,Thailand,8.788813401240656,98.76309627616884,678,4.8,450,Low,Expats
AI & Blockchain Summit in Nakhon Ratchasima,Technology,"Join industry experts at Web Development Workshop in Nakhon Ratchasima to discuss the future of AI, blockchain, and more.",2025-02-08 23:45:08,6,Nakhon Ratchasima,Thailand,14.877397008589817,102.07326417945347,3074,4.8,420,Free,Everyone
Street Art & Graffiti Fest in Nakhon Ratchasima,Arts,Discover inspiring artworks and meet talented creators at Street Art & Graffiti Fest in Nakhon Ratchasima.,2025-03-05 02:39:21,2,Nakhon Ratchasima,Thailand,14.53271637036354,100.83826431601689,3419,3.5,10,High,Expats
Theatre & Performing Arts Festival in Nakhon Ratchasima,Arts,Discover inspiring artworks and meet talented creators at Theatre & Performing Arts Festival in Nakhon Ratchasima.,2025-02-18 14:29:20,5,Nakhon Ratchasima,Thailand,5.371679572564983,102.77674474687485,2179,4.1,160,High,Nomads
Traditional Thai Dance Performance in Nakhon Ratchasima,Arts,"Let your artistic side shine at Traditional Thai Dance Performance in Nakhon Ratchasima, where imagination knows no bounds.",2025-01-08 21:29:08,3,Nakhon Ratchasima,Thailand,19.393963637930757,101.20136972975625,1342,3.2,172,Free,Expats
Photography & Film Showcase in Nakhon Ratchasima,Arts,Discover inspiring artworks and meet talented creators at Theatre & Performing Arts Festival in Nakhon Ratchasima.,2025-01-01 12:40:51,4,Nakhon Ratchasima,Thailand,12.984202857467011,98.10519177365043,2000,4.6,147,Low,Locals
Painting & Sculpture Workshop in Nakhon Ratchasima,Arts,Discover inspiring artworks and meet talented creators at Street Art & Graffiti Fest in Nakhon Ratchasima.,2025-01-15 13:49:36,4,Nakhon Ratchasima,Thailand,18.21018411035449,102.84301210087213,1656,3.9,522,Medium,Everyone
Vegan Cooking Class in Nakhon Ratchasima,Food,"Satisfy your cravings at Thai Dessert & Tea Tasting in Nakhon Ratchasima, featuring a variety of delicious cuisines.",2025-02-21 06:12:14,4,Nakhon Ratchasima,Thailand,15.537555224386535,104.21951664273612,3219,4.1,898,Medium,Expats
International Food Festival in Nakhon Ratchasima,Food,"Join us for Thai Dessert & Tea Tasting in Nakhon Ratchasima, where you'll discover new dishes and culinary delights.",2025-03-14 22:26:37,4,Nakhon Ratchasima,Thailand,13.790404180564723,99.77524359991578,2568,4.2,352,Low,Everyone
Gourmet Tasting Event in Nakhon Ratchasima,Food,"Join us for International Food Festival in Nakhon Ratchasima, where you'll discover new dishes and culinary delights.",2025-01-30 07:23:30,3,Nakhon Ratchasima,Thailand,17.11958414600322,95.56034301312526,3342,3.0,997,Free,Everyone
Street Food Market in Nakhon Ratchasima,Food,International Food Festival in Nakhon Ratchasima brings together top chefs and food vendors for a taste experience like no other.,2025-01-10 04:25:58,4,Nakhon Ratchasima,Thailand,15.292172496013198,102.12550142731159,2164,4.0,528,Medium,Locals
Public Speaking Bootcamp in Nakhon Ratchasima,Education,Join experts at Public Speaking Bootcamp in Nakhon Ratchasima for insightful discussions and hands-on learning experiences.,2025-02-08 10:21:38,2,Nakhon Ratchasima,Thailand,9.761342790464132,100.8951014983592,4610,3.5,877,Medium,Locals
Mindfulness & Meditation Retreat in Nakhon Ratchasima,Education,Join experts at Freelancing & Remote Work Seminar in Nakhon Ratchasima for insightful discussions and hands-on learning experiences.,2025-02-14 03:12:55,4,Nakhon Ratchasima,Thailand,18.15852169577919,102.94149662815005,2705,4.1,541,Free,Everyone
Thai Language & Cultural Learning in Nakhon Ratchasima,Education,"Expand your knowledge at Freelancing & Remote Work Seminar in Nakhon Ratchasima, a learning event designed to inspire and educate.",2025-01-12 22:36:25,1,Nakhon Ratchasima,Thailand,15.710064757203167,96.97532131267457,4139,4.0,415,Medium,Expats
Financial Literacy Workshop in Nakhon Ratchasima,Education,Join experts at Mindfulness & Meditation Retreat in Nakhon Ratchasima for insightful discussions and hands-on learning experiences.,2025-03-01 04:57:07,5,Nakhon Ratchasima,Thailand,19.717932533926913,95.63397094589814,1529,3.2,823,Low,Locals
Motorbike Road Trip Through Nakhon Ratchasima,Travel,"Get inspired at Motorbike Road Trip Through Nakhon Ratchasima, where travel enthusiasts share their stories and experiences.",2025-01-23 06:17:40,1,Nakhon Ratchasima,Thailand,7.444829735394729,103.5548433861234,3028,3.0,523,High,Nomads
Island Hopping Adventure from Nakhon Ratchasima,Travel,"Step into a world of exploration at Island Hopping Adventure from Nakhon Ratchasima, designed for those who love to roam.",2025-01-23 22:21:14,6,Nakhon Ratchasima,Thailand,13.240305078557457,96.27886751232505,741,3.3,251,Free,Everyone
Waterfalls & Jungle Trekking in Nakhon Ratchasima,Travel,"Waterfalls & Jungle Trekking in Nakhon Ratchasima is all about new adventures, cultural discoveries, and unforgettable journeys.",2025-02-24 19:46:22,5,Nakhon Ratchasima,Thailand,17.9547263965595,95.33852713883583,3496,3.7,425,High,Nomads
Backpacking & Travel Stories in Nakhon Ratchasima,Travel,Motorbike Road Trip Through Nakhon Ratchasima is your gateway to discovering hidden gems and breathtaking destinations.,2025-03-17 02:56:57,3,Nakhon Ratchasima,Thailand,12.677467939818476,101.65472919634301,4565,3.6,147,High,Expats
Electronic Dance Night in Udon Thani,Music,"Celebrate your love for music at Electronic Dance Night in Udon Thani, showcasing talented local and international musicians.",2025-01-06 07:14:20,6,Udon Thani,Thailand,12.670687039841226,96.76599786737668,1725,4.7,439,Low,Locals
Indie Rock Fest in Udon Thani,Music,Experience the best of Electronic Dance Night in Udon Thani with top DJs and bands setting the vibe.,2025-01-24 05:23:37,3,Udon Thani,Thailand,18.095954466421453,98.32703798991973,2941,4.7,723,Free,Everyone
Live Jazz Festival in Udon Thani,Music,"Celebrate your love for music at Live Jazz Festival in Udon Thani, showcasing talented local and international musicians.",2025-02-27 13:19:50,5,Udon Thani,Thailand,8.082199288801437,96.17368400341512,1699,3.3,517,Low,Nomads
